ppg,ecg,resp,sbp,dbp,spo2,hr_ecg,hr_ppg,hrv_sdnn_ecg,rr
-0.20293468553690100,-0.01813681809759690,-0.13769041908163200,124,87,96.77,76.27631735462500,76.45371107482680,67.1481201292942,8.314043542851530
-0.47184630384172200,-0.5357778335938480,-0.18160449626781800,124,87,96.77,76.27631735462500,76.45371107482680,67.1481201292942,8.314043542851530
-0.7133384809977010,-0.6495474220099750,-0.21961412711122700,124,87,96.77,76.27631735462500,76.45371107482680,67.1481201292942,8.314043542851530
-0.9293293822600170,1.5313298743075300,-0.2526736845331450,124,87,96.77,76.27631735462500,76.45371107482680,67.1481201292942,8.314043542851530
-1.1754290876013800,-4.2534514016997600,-0.28029735977288500,124,87,96.77,75.56804997189990,76.45371107482680,67.17967109905020,8.314043542851530
-1.39433097095275,-0.18840156480271700,-0.3138124028872060,124,87,96.77,75.56804997189990,76.45371107482680,67.17967109905020,8.314043542851530
-1.6150451613166400,0.1290408004363700,-0.34432172855565500,124,87,96.77,75.56804997189990,76.45371107482680,67.17967109905020,8.314043542851530
-1.8529006882744600,0.40609664731536700,-0.37123414158018600,124,87,96.77,75.56804997189990,76.45371107482680,67.17967109905020,8.314043542851530
-2.1391782107241800,0.6689606497817470,-0.39688061305958900,124,87,96.77,75.56804997189990,76.45371107482680,67.17967109905020,8.314043542851530
-2.251896710199180,1.21896217909904,-0.4191170176082120,124,87,96.77,75.56804997189990,76.45371107482680,67.17967109905020,8.314043542851530
-1.3127858061163700,1.7346314474662700,-0.43900905226260600,124,87,96.76,75.56804997189990,76.45371107482680,67.17967109905020,8.314043542851530
0.2163256007304170,1.7220234671574200,-0.457515202390759,124,87,96.73,75.56804997189990,76.45371107482680,67.17967109905020,8.314043542851530
1.181419924628110,0.6362133587652870,-0.4774616163230170,124,87,96.71,75.56804997189990,76.45371107482680,67.17967109905020,8.314043542851530
1.5519359987660500,0.060228834935348700,-0.49708232222783900,124,87,96.70,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
1.7186800417833100,-0.056174256161965700,-0.5105796166052750,124,87,96.70,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
1.8362048004280900,-0.1806865055950580,-0.525871940111021,124,87,96.70,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
1.7293375768984700,-0.2182349954640150,-0.540889580897237,124,87,96.70,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
1.3458376373607400,-0.1691337587463460,-0.5520414503448030,124,87,96.70,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
1.0462414487001100,-0.0990097182569966,-0.56186282848008,124,87,96.70,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
0.9724797290000680,-0.20733538609856900,-0.567716418697434,124,87,96.72,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
0.9410586328958780,-0.15315643936114300,-0.5749097173841810,124,87,96.73,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
0.7934799291446070,-0.2933448364450010,-0.5797646444103750,124,87,96.75,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
0.5409767369452300,-0.3002330118071400,-0.5891893583845000,124,87,96.74,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
0.21662328985909700,-0.2565347269283530,-0.5913724909639750,124,87,96.74,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
-0.06656519854637570,-0.004272575080538960,-0.6006755411373130,124,87,96.74,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
-0.3078093051176290,-0.18918286026688800,-0.6063404269683050,124,87,96.74,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
-0.5460678221984870,-0.5208132535517820,-0.6184911642362610,124,87,96.74,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
-0.7732659595212540,0.2999174796400270,-0.6365844305211210,124,87,96.74,75.56804997189990,75.6839365009785,67.17967109905020,8.314043542851530
-0.9769496199954740,-4.139311616024510,-0.6575604703785690,124,87,96.74,75.11164742680210,75.6839365009785,66.99643311886600,8.314043542851530
-1.1747848069221400,-0.19627921899990200,-0.6785915231234610,124,87,96.73,75.11164742680210,75.6839365009785,66.99643311886600,8.314043542851530
-1.3696879428346900,0.19551646809498000,-0.6971756837525790,124,87,96.73,75.11164742680210,75.6839365009785,66.99643311886600,8.314043542851530
-1.613328852847510,0.4191300165763390,-0.7178715108984690,124,87,96.73,75.11164742680210,75.6839365009785,66.99643311886600,8.314043542851530
-1.8834522843085700,0.716123520611643,-0.7390516295263770,124,87,96.73,75.11164742680210,75.6839365009785,66.99643311886600,8.314043542851530
-2.050718324742220,0.9025174198421610,-0.7505985974825710,124,87,96.73,75.11164742680210,75.6839365009785,66.99643311886600,8.314043542851530
-1.6892815649925600,1.7766364322937900,-0.7769621518080670,124,87,96.72,75.11164742680210,75.6839365009785,66.99643311886600,8.314043542851530
-0.2659007937634360,1.838350023013800,-0.7977851397313440,124,87,96.71,75.11164742680210,75.6839365009785,66.99643311886600,8.314043542851530
0.9171195868799560,0.8554335139833860,-0.8183940547513480,124,87,96.67,75.11164742680210,75.6839365009785,66.99643311886600,8.314043542851530
1.418148286754000,0.033895579776732000,-0.8387705202533970,124,87,96.66,75.11164742680210,75.6214635729936,66.99643311886600,8.314043542851530
1.5566524904373000,-0.24721092909622000,-0.8613637452095480,124,87,96.66,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
1.6265025686888500,-0.2929255083577750,-0.8811350625968940,124,87,96.66,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
1.5499990275955500,-0.29389997747328900,-0.9017547525328160,124,87,96.67,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
1.177595063211320,-0.2576548592509120,-0.9201362842955160,124,87,96.66,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
0.9171341142188150,-0.3054015221703060,-0.9363322310804980,124,87,96.66,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
0.8555380047053770,-0.28913304915609000,-0.9517237905233830,124,87,96.67,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
0.878527127191647,-0.43919871081740000,-0.9617715508695460,124,87,96.68,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
0.763408024185627,-0.40577985972390100,-0.9732598517946640,124,87,96.70,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
0.5479445577023340,-0.45579052818086900,-0.9763673660005860,124,87,96.70,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
0.27030196894578200,-0.4444090865930510,-0.9851780389487960,124,87,96.70,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
0.005939794925588320,-0.17700006064572800,-0.9961945973690530,124,87,96.70,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
-0.23049863140165500,-0.00414952882522661,-1.0074776097390200,124,87,96.70,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
-0.44994813891319000,-0.5748201424281560,-1.0234768657458300,124,87,96.70,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
-0.6480641099453000,-0.6304493502265160,-1.0404760200221800,124,87,96.70,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
-0.825544634988522,1.0038463115814600,-1.0569914123063400,124,87,96.70,75.11164742680210,75.26147110744620,66.99643311886600,8.314043542851530
-1.0180545040978100,-1.5828257914498300,-1.074364593078400,124,87,96.70,74.99914901278070,75.26147110744620,66.02928559850880,8.314043542851530
-1.2035314784787200,-0.10406304044080800,-1.0910300009792400,124,87,96.70,74.99914901278070,75.26147110744620,66.02928559850880,8.314043542851530
-1.3883831539010200,0.08787912007177380,-1.1085095052470300,124,87,96.70,74.99914901278070,75.26147110744620,66.02928559850880,8.314043542851530
-1.6147274486873000,0.38864974244851,-1.1268277055151000,124,87,96.70,74.99914901278070,75.26147110744620,66.02928559850880,8.314043542851530
-1.8534210500683200,0.8178353354627490,-1.146235926793580,124,87,96.69,74.99914901278070,75.26147110744620,66.02928559850880,8.314043542851530
-1.9163518158877700,1.472562021845420,-1.1645538348458800,124,87,96.69,74.99914901278070,75.26147110744620,66.02928559850880,8.314043542851530
-0.9334124356481440,1.865574563436020,-1.1808384765117100,124,87,96.68,74.99914901278070,75.26147110744620,66.02928559850880,8.314043542851530
0.45747143276150300,1.3361181094670900,-1.200256313400900,124,87,96.67,74.99914901278070,75.26147110744620,66.02928559850880,8.314043542851530
1.2688581253281600,0.16524296193228700,-1.2170393442951100,124,87,96.65,74.99914901278070,75.26147110744620,66.02928559850880,8.314043542851530
1.5169361269522600,-0.2353287786522170,-1.2381513364305600,124,87,96.65,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
1.5182350771608600,-0.25690588521624000,-1.2547018984180800,124,87,96.66,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
1.4155979606046800,-0.2658236251254150,-1.2706971284514700,124,87,96.66,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
1.1029327745212800,-0.2659768975149770,-1.2853056880986800,124,87,96.66,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
0.823041526829428,-0.2965042825351990,-1.2988013743536800,124,87,96.66,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
0.7760046566101950,-0.35338243914564100,-1.3132960387224500,124,87,96.66,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
0.8481035774544440,-0.3639743934349910,-1.3171277883835400,124,87,96.67,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
0.8298798327300530,-0.4664882497062910,-1.3257353429556200,124,87,96.68,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
0.6681440376067990,-0.47137963563427800,-1.3311098431351200,124,87,96.68,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
0.4282693883992410,-0.43515296908261900,-1.3378133848849100,124,87,96.68,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
0.18352837395659400,-0.3759894573695180,-1.346252656252480,124,87,96.68,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
-0.0688523176381555,0.04931413517508110,-1.3543514467572100,124,87,96.68,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
-0.2646753052883530,-0.5193633290685050,-1.365123530744510,124,87,96.69,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
-0.44463472620371000,-0.642589570370599,-1.3797661896053500,124,87,96.69,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
-0.6100469869449820,2.157496503897260,-1.3963529407491500,124,87,96.69,74.99914901278070,75.00083910938810,66.02928559850880,8.314043542851530
-0.79276163718248,-4.662918719326860,-1.411474369536190,124,87,96.69,74.96184516106130,75.00083910938810,64.01286968063770,8.314043542851530
-0.9668836383140260,-0.2756879424887060,-1.4229026893190300,124,87,96.69,74.96184516106130,75.00083910938810,64.01286968063770,8.314043542851530
-1.1633581618095400,0.12299905320037900,-1.4331122947127400,124,87,96.69,74.96184516106130,75.00083910938810,64.01286968063770,8.314043542851530
-1.3396470444086200,0.38907313558145900,-1.4427302991035900,124,87,96.69,74.96184516106130,75.00083910938810,64.01286968063770,8.314043542851530
-1.5761450708763000,0.8142121591169360,-1.450828591306330,124,87,96.68,74.96184516106130,75.00083910938810,64.01286968063770,8.314043542851530
-1.7997537172490200,1.3621612080381200,-1.4565426504291900,124,87,96.68,74.96184516106130,75.00083910938810,64.01286968063770,8.314043542851530
-1.4201845585670500,1.9053652683621300,-1.4628145375159800,124,87,96.68,74.96184516106130,75.00083910938810,64.01286968063770,8.314043542851530
-0.06630338406435400,1.690552543284190,-1.4619511948652600,124,87,96.67,74.96184516106130,75.00083910938810,64.01286968063770,8.314043542851530
0.6688533009824670,1.0152898486777900,-1.45935887587799,124,87,96.66,74.96184516106130,75.00083910938810,64.01286968063770,8.314043542851530
1.501073834568760,-0.13172073017624300,-1.4548285892000400,124,87,96.65,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
1.5237125820989000,-0.21707250190183000,-1.4422268685936300,124,87,96.65,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
1.3905213679319900,-0.1339836342563140,-1.4308421198467000,124,87,96.66,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
1.0924479857760100,-0.15316298401151500,-1.417977196090260,124,87,96.66,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
0.7825141379643370,-0.1542442768968610,-1.400844678929440,124,87,96.66,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
0.718861427228491,-0.29383674080159700,-1.3846189374361400,124,87,96.66,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
0.8028425149968360,-0.3969863915335440,-1.3564185265332400,124,87,96.67,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
0.8260698629389220,-0.44027131101988300,-1.3269603682649800,124,87,96.68,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
0.6952907069755260,-0.4594962023414490,-1.2928493441770400,124,87,96.68,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
0.47092622453282800,-0.5416168476556520,-1.2581808585785500,124,87,96.68,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
0.22684093330155600,-0.33639282694052000,-1.227938183773230,124,87,96.68,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
-0.019818586845118600,-0.08952156590980110,-1.1969143181955300,124,87,96.68,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
-0.22001188605760300,-0.6678795692288550,-1.173671664247260,124,87,96.68,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
-0.4259570575354950,-0.7085589263682900,-1.1514029114652500,124,87,96.68,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
-0.6124345726007570,2.1294997942666100,-1.122241895230520,124,87,96.68,74.96184516106130,75.0390444844638,64.01286968063770,8.314043542851530
-0.7515030258289490,-2.6055413815018300,-1.096653375245080,124,87,96.68,75.14794913114080,75.0390444844638,59.46873424408980,8.314043542851530
-0.9190015286011700,-0.20231472255047800,-1.072155204667400,124,87,96.68,75.14794913114080,75.0390444844638,59.46873424408980,8.314043542851530
-1.088374974829510,0.15339080097339300,-1.0491756060077300,124,87,96.68,75.14794913114080,75.0390444844638,59.46873424408980,8.314043542851530
-1.3090009185375100,0.3353509090754300,-1.0245100381709300,124,87,96.68,75.14794913114080,75.0390444844638,59.46873424408980,8.314043542851530
-1.5515594304269500,0.7550402445310750,-1.0025064667509500,124,87,96.68,75.14794913114080,75.0390444844638,59.46873424408980,8.314043542851530
-1.7594678914538600,1.3720945793841600,-0.9772924877447680,124,87,96.67,75.14794913114080,75.0390444844638,59.46873424408980,8.314043542851530
-1.3317393401479500,1.8201584095579100,-0.951936787327191,124,87,96.67,75.14794913114080,75.0390444844638,59.46873424408980,8.314043542851530
-0.24461943079217600,1.4427144888785100,-0.932780959783981,124,87,96.66,75.14794913114080,75.0390444844638,59.46873424408980,8.314043542851530
1.1201607719821100,0.1165832785226910,-0.8959222202048360,124,87,96.64,75.14794913114080,75.0390444844638,59.46873424408980,8.314043542851530
1.4746499697515700,-0.3267418657018920,-0.8695195916034160,124,87,96.62,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
1.4227840418876100,-0.41664199919272700,-0.834651532021908,124,87,96.62,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
1.2084464844883500,-0.41889080785506100,-0.8016652525579920,124,87,96.62,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
0.8091202118522210,-0.33326206502822200,-0.7640570521694110,124,87,96.63,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
0.5284225169218860,-0.38099966748669700,-0.7274242024190870,124,87,96.63,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
0.5757674675524630,-0.5076261950923770,-0.6838992203163540,124,87,96.64,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
0.7313464316103710,-0.5714686448296250,-0.6379741938344840,124,87,96.65,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
0.7652801062271390,-0.49191402179749800,-0.579173274818592,124,87,96.64,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
0.6270176860413510,-0.5408870131258940,-0.5277621208295720,124,87,96.64,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
0.38023488043413300,-0.29058100982652700,-0.47331362243932900,124,87,96.63,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
0.10374544829086600,0.049967967184671000,-0.4189288549615380,124,87,96.63,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
-0.15880731801568700,-0.5121645099384210,-0.3714744771983840,124,87,96.64,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
-0.35464138868445600,-0.6471763779415280,-0.3191305384373960,124,87,96.63,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
-0.5492582734026220,2.494618171545560,-0.2638053670745060,124,87,96.63,75.14794913114080,75.11423767615590,59.46873424408980,8.314043542851530
-0.7074082863490730,-3.2067044785199900,-0.2060906227627580,124,87,96.63,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
-0.8908106370130060,-0.18905757799069500,-0.14742130800974900,124,87,96.63,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
-1.033866776648580,0.01702267023982520,-0.08720755152793710,124,87,96.63,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
-1.2289346322297000,0.3008545966050950,-0.025092721118891800,124,87,96.63,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
-1.4806780773217800,0.7477205572680650,0.0385130901778907,124,87,96.63,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
-1.71793687047578,1.3146119105556600,0.10120772035545000,124,87,96.63,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
-1.5876027285069600,1.8844960943257900,0.16670194818350000,124,87,96.62,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
-0.3382076368055610,1.4272552923863400,0.23228177483694900,124,87,96.61,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
0.85797417101605,0.36880390037254100,0.30235644727127,124,87,96.59,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
1.387592705586620,-0.23182796331109600,0.3695526387072130,124,87,96.58,75.72202497435300,75.11423767615590,54.22873870968330,8.314043542851530
1.3817142393623500,-0.24062691568661300,0.43972136921341000,124,87,96.58,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
1.1593229070746100,-0.15642435303882400,0.5065278991527300,124,87,96.59,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
0.727139261499032,-0.1299122633566430,0.572411579675059,124,87,96.59,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
0.47065256564012300,-0.1887160278164130,0.6083291589027630,124,87,96.59,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
0.3317976214332050,-0.29664490485718500,0.6849976324138500,124,87,96.61,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
0.46785791274148900,-0.34514911168799600,0.750901770290144,124,87,96.62,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
0.6091942816060380,-0.399108809507061,0.8332529990236470,124,87,96.62,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
0.49749338154338000,-0.2911314387896700,0.8919825550274920,124,87,96.62,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
0.24443335266553300,0.02253583921270020,0.9449402526452720,124,87,96.61,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
-0.037859625570102300,-0.46334976194880900,0.9927029402133620,124,87,96.61,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
-0.3153272472920930,-0.5973396905764370,1.0368099835082100,124,87,96.61,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
-0.5344379395101540,0.8275424742320510,1.0729245180746900,124,87,96.61,75.72202497435300,75.56943955979470,54.22873870968330,8.314043542851530
-0.7603442696484660,-3.762458439881510,1.1103305626648800,124,87,96.61,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
-0.9092824954366980,-0.17254210371070400,1.1433075402958900,124,87,96.61,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
-1.0547535319544200,0.05761238212919020,1.1710899574339900,124,87,96.61,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
-1.2295410519307900,0.3368223322620460,1.1941186289392200,124,87,96.60,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
-1.447911185848360,0.6009531763971760,1.212070427103100,124,87,96.60,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
-1.6760329208713100,1.1494156700196300,1.2244483279292000,124,87,96.60,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
-1.662728430382130,1.6999104244261700,1.2373964059060700,124,87,96.59,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
-0.5798252362005770,1.68744683719421,1.2439295020770700,124,87,96.58,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
0.7453129290596400,0.6761667878955310,1.2500098149502400,124,87,96.56,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
1.5016131001351100,-0.069661977267648,1.2532062005591400,124,87,96.54,76.25890284402430,75.56943955979470,48.71632309384500,8.314043542851530
1.610588168079260,-0.25253220680222800,1.256570563956100,124,87,96.53,76.25890284402430,76.26560858412180,48.71632309384500,8.314043542851530
1.473385226445980,-0.23469970075206400,1.2582880917641900,124,87,96.54,76.25890284402430,76.26560858412180,48.71632309384500,8.314043542851530
1.2246422267505000,-0.22408992963185100,1.2559754202582900,124,87,96.54,76.25890284402430,76.26560858412180,48.71632309384500,8.314043542851530
0.8120770684630960,-0.19772233356797800,1.2570790845989600,124,87,96.54,76.25890284402430,76.26560858412180,48.71632309384500,7.958218098222560
0.666000345604197,-0.236195338224223,1.253628122732730,124,87,96.54,76.25890284402430,76.26560858412180,48.71632309384500,7.958218098222560
0.7606133862480710,-0.30476501277394700,1.252387987448650,124,87,96.55,76.25890284402430,76.26560858412180,48.71632309384500,7.958218098222560
0.8630764105912990,-0.4043540177611120,1.2513787269681400,124,87,96.56,76.25890284402430,76.26560858412180,48.71632309384500,7.958218098222560
0.810905983645064,-0.3371894359306190,1.248246200263460,124,87,96.57,76.25890284402430,76.26560858412180,48.71632309384500,7.958218098222560
0.6102410801165320,-0.01945642686644210,1.234599096101320,124,87,96.57,76.25890284402430,76.26560858412180,48.71632309384500,7.958218098222560
0.30266390357276500,-0.5769014055982560,1.217708687338950,124,87,96.56,76.25890284402430,76.26560858412180,48.71632309384500,7.958218098222560
0.04708352368632480,-0.7279094086950260,1.1986113061446400,124,87,96.56,76.25890284402430,76.26560858412180,48.71632309384500,7.958218098222560
-0.1856995546528840,1.191601990719140,1.1780418809955800,124,87,96.56,76.25890284402430,76.26560858412180,48.71632309384500,7.958218098222560
-0.37044721470360000,-3.9794234953544800,1.154883363612190,124,87,96.55,76.65939322982560,76.26560858412180,41.8728718396519,7.958218098222560
-0.5840905453573030,-0.3319993523555600,1.1181584516185300,124,87,96.56,76.65939322982560,76.26560858412180,41.8728718396519,7.958218098222560
-0.7237522121877340,-0.17907424916006600,1.0810542972427500,124,87,96.56,76.65939322982560,76.26560858412180,41.8728718396519,7.958218098222560
-0.9006868118174950,0.0899563131698812,1.0451068876347400,124,87,96.56,76.65939322982560,76.26560858412180,41.8728718396519,7.958218098222560
-1.1003353004553800,0.4022563147099050,1.0066230382235300,124,87,96.56,76.65939322982560,76.26560858412180,41.8728718396519,7.958218098222560
-1.2955164433762400,0.8721528018959800,0.9639169076640840,124,87,96.56,76.65939322982560,76.26560858412180,41.8728718396519,7.958218098222560
-0.9046916623950410,1.385863263550050,0.9114190620017510,124,87,96.55,76.65939322982560,76.26560858412180,41.8728718396519,7.958218098222560
0.5539090089035040,1.1644235779444700,0.8562193284241520,124,87,96.53,76.65939322982560,76.26560858412180,41.8728718396519,7.958218098222560
1.8367462125193000,0.0712235099944515,0.7949898983896720,124,87,96.49,76.65939322982560,76.26560858412180,41.8728718396519,7.958218098222560